text,created_at,lat,lon,place,coordinates,location,polarity,sentiment,emotion,party
Just a general feeling of discontent over here. #billyjones #shihtzu #election2016 @ Cleveland Park https://t.co/dXjYVG78DX,11/8/2016 13:52,39.1425,-86.5292,"Place(name='Indiana', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1010ecfa7d3a40f8.json', full_name='Indiana, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-88.097892, 37.771743], [-84.78458, 37.771743], [-84.78458, 41.761368], [-88.097892, 41.761368]]], type='Polygon'), contained_within=[], id='1010ecfa7d3a40f8')","{'coordinates': [-86.5292, 39.1425], 'type': 'Point'}","Bloomington, IN",0.512035707,negative,Joy,Election
Just casted my vote. Go out there and cast yours #election2016 #electionday2016🇺🇸 @ Old… https://t.co/Q64w8fz8DC,11/8/2016 13:52,40.27988108,-80.08182397,"Place(name='McMurray', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/013996094b0e6ef7.json', full_name='McMurray, PA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.110693, 40.23612], [-80.013665, 40.23612], [-80.013665, 40.305872], [-80.110693, 40.305872]]], type='Polygon'), contained_within=[], id='013996094b0e6ef7')","{'coordinates': [-80.08182397, 40.27988108], 'type': 'Point'}",piXXXburgh,0.512035707,negative,Joy,Election
Just did my part i as an #American as you should get your lazy ass out there! #democrat 💪🏾💪🏾💪🏾 @… https://t.co/KSjLnJuKZk,11/8/2016 13:51,30.488481,-95.9870252,"Place(name='Texas', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/e0060cda70f5f341.json', full_name='Texas, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-106.645646, 25.837092], [-93.508131, 25.837092], [-93.508131, 36.500695], [-106.645646, 36.500695]]], type='Polygon'), contained_within=[], id='e0060cda70f5f341')","{'coordinates': [-95.9870252, 30.488481], 'type': 'Point'}","Anderson, Texas",0.930886893,negative,Surprise,Hillary
Keep exercising! #wevoted  #didyou? #vote2016 #election2016 @ Family and Children's Service https://t.co/hmoEBQhfgd,11/8/2016 13:47,40.68333333,-73.94111111,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.94111111, 40.68333333], 'type': 'Point'}","New York, NY",0.108836579,negative,Fear,Election
"Keep in mind, it's Cool To Be Kind! #c2bk #galvestonkindnessproject #election2016 @ The… https://t.co/DrjHPXVnkV",11/8/2016 13:47,39.07483,-84.3915899,"Place(name='Salem Heights', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01f89b9858a233c6.json', full_name='Salem Heights, OH', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.421941, 39.0436351], [-84.363503, 39.0436351], [-84.363503, 39.08041], [-84.421941, 39.08041]]], type='Polygon'), contained_within=[], id='01f89b9858a233c6')","{'coordinates': [-84.3915899, 39.07483], 'type': 'Point'}","Cincinnati, OH",0.531961001,negative,Sadness,Election
Largas filas para votar en Nueva York. #election2016 #brooklyn #newyork #nyc @ Boerum Hill https://t.co/fBEzeWDnRB,11/8/2016 13:47,29.70440468,-95.71829672,"Place(name='Cinco Ranch', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01e74c422dab6107.json', full_name='Cinco Ranch, TX', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-95.8463667, 29.676113], [-95.711056, 29.676113], [-95.711056, 29.7678652], [-95.8463667, 29.7678652]]], type='Polygon'), contained_within=[], id='01e74c422dab6107')","{'coordinates': [-95.71829672, 29.70440468], 'type': 'Point'}","29.689355,-95.638984",0.108836579,negative,Anger,Election
Last day of vacation and this was my first task. No excuses. It's your turn. #election2016 #vote… https://t.co/1X1BBGp6Vj,11/8/2016 13:46,40.66286272,-73.98303508,"Place(name='Brooklyn', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json', full_name='Brooklyn, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.041878, 40.570842], [-73.855673, 40.570842], [-73.855673, 40.739434], [-74.041878, 40.739434]]], type='Polygon'), contained_within=[], id='011add077f4d2da3')","{'coordinates': [-73.98303508, 40.66286272], 'type': 'Point'}","Brooklyn, NY",0.038419792,negative,Sadness,Election
"Last day to vote! 🇺🇸🇺🇸
#election2016 #imwithher @ Minnesota State University Moorhead https://t.co/lIGWjkFPdK",11/8/2016 13:46,41.9953,-87.655,"Place(name='Chicago', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/1d9a5370a355ab0c.json', full_name='Chicago, IL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-87.940033, 41.644102], [-87.523993, 41.644102], [-87.523993, 42.0230669], [-87.940033, 42.0230669]]], type='Polygon'), contained_within=[], id='1d9a5370a355ab0c')","{'coordinates': [-87.655, 41.9953], 'type': 'Point'}","Chicago, IL",0.512035707,negative,Sadness,Hillary
Last night before #election2016🇺🇸 at one of HRC Campaign Headquarters @ Wall Street https://t.co/TVyKw7zwqg,11/8/2016 13:46,42.7394,-84.4068,"Place(name='Haslett', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/4399b5004a3b4d9a.json', full_name='Haslett, MI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-84.483739, 42.731229], [-84.350094, 42.731229], [-84.350094, 42.787887], [-84.483739, 42.787887]]], type='Polygon'), contained_within=[], id='4399b5004a3b4d9a')","{'coordinates': [-84.4068, 42.7394], 'type': 'Point'}","East Lansing, Michigan",0.057896815,negative,Fear,Election
Last night Rockefeller Plaza turned into Democracy Plaza #election2016 #myvote2016 #myvote… https://t.co/0llCkbQfCP,11/8/2016 13:46,42.3578,-71.0617,"Place(name='Boston', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/67b98f17fdcf20be.json', full_name='Boston, MA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-71.191421, 42.227797], [-70.986004, 42.227797], [-70.986004, 42.399542], [-71.191421, 42.399542]]], type='Polygon'), contained_within=[], id='67b98f17fdcf20be')","{'coordinates': [-71.0617, 42.3578], 'type': 'Point'}",,0.055728215,negative,Fear,Hillary
Latinas Lead. #election2016 @ Bloomingdale's NY 59th St https://t.co/XLXLUTyJZf,11/8/2016 13:46,40.76293089,-73.98218003,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-73.98218003, 40.76293089], 'type': 'Point'}","Washington, USA",0.926848254,negative,Sadness,Election
"Left or Right? Citizens first.
#PresidentialElection #election2016 #Trump #Clinton #politics… https://t.co/AcjdQocrNd",11/8/2016 13:45,41.55793278,-77.10284237,"Place(name='Pennsylvania', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/dd9c503d6c35364b.json', full_name='Pennsylvania, USA', place_type='admin', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.519851, 39.719801], [-74.689517, 39.719801], [-74.689517, 42.516072], [-80.519851, 42.516072]]], type='Polygon'), contained_within=[], id='dd9c503d6c35364b')","{'coordinates': [-77.10284237, 41.55793278], 'type': 'Point'}",,0.930886893,negative,Anger,Trump
"Lemme get you started...
#thephantommenace
#clockworkorange
#election2016 #movies @ Los Angeles,… https://t.co/dedqMGuwFL",11/8/2016 13:45,40.72930859,-74.00128948,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-74.00128948, 40.72930859], 'type': 'Point'}","New York, NY",0.055728215,negative,Anger,Election
Lemme stop before Democrat twitter try and murder me.,11/8/2016 13:45,42.25806712,-83.20153211,"Place(name='Allen Park', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/0c937cb917334546.json', full_name='Allen Park, MI', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-83.231897, 42.2227651], [-83.183819, 42.2227651], [-83.183819, 42.301134], [-83.231897, 42.301134]]], type='Polygon'), contained_within=[], id='0c937cb917334546')","{'coordinates': [-83.20153211, 42.25806712], 'type': 'Point'}",Detroit,0.513010346,negative,Anger,Hillary
"Let it begin!

#election2016 #vote #voteforpedro @ Macalister Bali &amp; CO https://t.co/axIP4SQTNT",11/8/2016 13:45,40.72801,-74.00521,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-74.00521, 40.72801], 'type': 'Point'}","Brooklyn, NY",0.108836579,negative,Joy,Election
LET OUR VOICES BE HEARD! 🇺🇸✌️#election2016 #vote #electionday #votesforwomen #beheard @… https://t.co/Sqyg74BXYY,11/8/2016 13:45,42.912,-78.7597,"Place(name='Cheektowaga', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/d3f378f122d4f4a7.json', full_name='Cheektowaga, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-78.799913, 42.863516], [-78.6968847, 42.863516], [-78.6968847, 42.950897], [-78.799913, 42.950897]]], type='Polygon'), contained_within=[], id='d3f378f122d4f4a7')","{'coordinates': [-78.7597, 42.912], 'type': 'Point'}","Buffalo, NY",0.108836579,negative,Anger,Election
Let your voice be heard! #vote #election2016 #presidentialelection #arts @ Harlem https://t.co/i4q9vnt8Qt,11/8/2016 13:45,41.7907,-88.0149,"Place(name='Downers Grove', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/6af99a29bfae42a2.json', full_name='Downers Grove, IL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-88.0966885, 41.744098], [-87.9833145, 41.744098], [-87.9833145, 41.8390701], [-88.0966885, 41.8390701]]], type='Polygon'), contained_within=[], id='6af99a29bfae42a2')","{'coordinates': [-88.0149, 41.7907], 'type': 'Point'}",,0.108836579,negative,Anger,Election
Let your voice be heard! Get out and vote today!  #election2016🇺🇸 @… https://t.co/ZwxcqC3LBs,11/8/2016 13:45,40.7679,-73.9884,"Place(name='Manhattan', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01a9a39529b27f36.json', full_name='Manhattan, NY', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-74.026675, 40.683935], [-73.910408, 40.683935], [-73.910408, 40.877483], [-74.026675, 40.877483]]], type='Polygon'), contained_within=[], id='01a9a39529b27f36')","{'coordinates': [-73.9884, 40.7679], 'type': 'Point'}","New York, New York",0.108836579,negative,Sadness,Election
Let’s do this. #pantsuitnation #election2016 #lesbians4hillary #imwither #Berkeley https://t.co/iZ9Vc2KU05,11/8/2016 13:42,38.88685776,-77.14128212,"Place(name='Arlington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/319ee7b36c9149da.json', full_name='Arlington, VA', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.172219, 38.827378], [-77.031779, 38.827378], [-77.031779, 38.934311], [-77.172219, 38.934311]]], type='Polygon'), contained_within=[], id='319ee7b36c9149da')","{'coordinates': [-77.14128212, 38.88685776], 'type': 'Point'}","Washington, DC",0.108836579,negative,Sadness,Hillary
Let's do it!!!! #election2016 #positivity #liveitlearnitloveit #getyourlife #doyoubeyou… https://t.co/OuqK1POu1d,11/8/2016 13:45,34.78994,-82.25737,"Place(name='Five Forks', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/60efdf264613b320.json', full_name='Five Forks, SC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-82.259333, 34.76677], [-82.158465, 34.76677], [-82.158465, 34.830679], [-82.259333, 34.830679]]], type='Polygon'), contained_within=[], id='60efdf264613b320')","{'coordinates': [-82.25737, 34.78994], 'type': 'Point'}","Greenville, SC",0.108836579,negative,Sadness,Election
"Let's do this people, go vote! #vote #election2016 #imwithher🇺🇸 @ Las Vegas, Nevada https://t.co/hMD5EDduho",11/8/2016 13:45,35.79562,-78.6375122,"Place(name='Raleigh', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/161d2f18e3a0445a.json', full_name='Raleigh, NC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-78.818343, 35.7158045], [-78.497331, 35.7158045], [-78.497331, 35.9721579], [-78.818343, 35.9721579]]], type='Polygon'), contained_within=[], id='161d2f18e3a0445a')","{'coordinates': [-78.6375122, 35.79562], 'type': 'Point'}","Raleigh, NC",0.108836579,negative,Surprise,Hillary
Let's do this! #IVoted #election2016 @ Pilgrim Orthodox Presbyterian Church https://t.co/neGuqLcVRd,11/8/2016 13:44,26.07124,-80.27591,"Place(name='Davie', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/34031d61ef79585f.json', full_name='Davie, FL', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-80.369507, 26.0295373], [-80.2008709, 26.0295373], [-80.2008709, 26.1268035], [-80.369507, 26.1268035]]], type='Polygon'), contained_within=[], id='34031d61ef79585f')","{'coordinates': [-80.27591, 26.07124], 'type': 'Point'}","Davie, FL",0.108836579,negative,Sadness,Election
"Let's do this. #electionday #election2016 #gotv #vote #pollsarentevenopenyet @ Elliot Park,… https://t.co/MXC0nSgPRj",11/8/2016 13:44,38.89781851,-77.03592977,"Place(name='Washington', _api=<tweepy.api.API object at 0x110ec6630>, url='https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', full_name='Washington, DC', place_type='city', country_code='US', attributes={}, country='United States', bounding_box=BoundingBox(_api=<tweepy.api.API object at 0x110ec6630>, coordinates=[[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]], type='Polygon'), contained_within=[], id='01fbe706f872cb32')","{'coordinates': [-77.03592977, 38.89781851], 'type': 'Point'}",Kentucky,0.108836579,negative,Anger,Election
